Quarters,NonUsers,Users,FrequentUsers,Label
61,437,56,7,"Informative-all, No-expansion, Implemented"
62,437,56,7,"Informative-all, No-expansion, Implemented"
63,437,56,7,"Informative-all, No-expansion, Implemented"
64,437,56,7,"Informative-all, No-expansion, Implemented"
65,437,56,7,"Informative-all, No-expansion, Implemented"
66,437,56,7,"Informative-all, No-expansion, Implemented"
67,437,56,7,"Informative-all, No-expansion, Implemented"
68,437,56,7,"Informative-all, No-expansion, Implemented"
69,437,56,7,"Informative-all, No-expansion, Implemented"
70,437,56,7,"Informative-all, No-expansion, Implemented"
71,437,56,7,"Informative-all, No-expansion, Implemented"
72,437,56,7,"Informative-all, No-expansion, Implemented"
73,437,56,7,"Informative-all, No-expansion, Implemented"
74,437,56,7,"Informative-all, No-expansion, Implemented"
75,437,56,7,"Informative-all, No-expansion, Implemented"
76,437,56,7,"Informative-all, No-expansion, Implemented"
77,437,56,7,"Informative-all, No-expansion, Implemented"
78,437,56,7,"Informative-all, No-expansion, Implemented"
79,437,56,7,"Informative-all, No-expansion, Implemented"
80,437,56,7,"Informative-all, No-expansion, Implemented"
81,437,56,7,"Informative-all, No-expansion, Implemented"
82,437,56,7,"Informative-all, No-expansion, Implemented"
83,437,56,7,"Informative-all, No-expansion, Implemented"
84,437,56,7,"Informative-all, No-expansion, Implemented"
85,437,56,7,"Informative-all, No-expansion, Implemented"
86,437,56,7,"Informative-all, No-expansion, Implemented"
87,437,56,7,"Informative-all, No-expansion, Implemented"
88,437,56,7,"Informative-all, No-expansion, Implemented"
89,437,56,7,"Informative-all, No-expansion, Implemented"
90,437,56,7,"Informative-all, No-expansion, Implemented"
91,437,56,7,"Informative-all, No-expansion, Implemented"
92,437,56,7,"Informative-all, No-expansion, Implemented"
93,437,56,7,"Informative-all, No-expansion, Implemented"
94,437,56,7,"Informative-all, No-expansion, Implemented"
95,436,57,7,"Informative-all, No-expansion, Implemented"
96,436,57,7,"Informative-all, No-expansion, Implemented"
97,436,57,7,"Informative-all, No-expansion, Implemented"
98,436,57,7,"Informative-all, No-expansion, Implemented"
99,436,57,7,"Informative-all, No-expansion, Implemented"
100,436,57,7,"Informative-all, No-expansion, Implemented"
101,436,57,7,"Informative-all, No-expansion, Implemented"
102,436,57,7,"Informative-all, No-expansion, Implemented"
103,436,57,7,"Informative-all, No-expansion, Implemented"
104,436,57,7,"Informative-all, No-expansion, Implemented"
105,436,57,7,"Informative-all, No-expansion, Implemented"
106,436,57,7,"Informative-all, No-expansion, Implemented"
107,436,57,7,"Informative-all, No-expansion, Implemented"
108,436,57,7,"Informative-all, No-expansion, Implemented"
1,455,45,0,"Informative-all, No-expansion, Implemented"
2,452,48,0,"Informative-all, No-expansion, Implemented"
3,449,51,0,"Informative-all, No-expansion, Implemented"
4,446,54,0,"Informative-all, No-expansion, Implemented"
5,443,57,0,"Informative-all, No-expansion, Implemented"
6,441,59,0,"Informative-all, No-expansion, Implemented"
7,441,59,0,"Informative-all, No-expansion, Implemented"
8,440,60,0,"Informative-all, No-expansion, Implemented"
9,437,63,0,"Informative-all, No-expansion, Implemented"
10,437,63,0,"Informative-all, No-expansion, Implemented"
11,436,64,0,"Informative-all, No-expansion, Implemented"
12,436,64,0,"Informative-all, No-expansion, Implemented"
13,436,64,0,"Informative-all, No-expansion, Implemented"
14,435,65,0,"Informative-all, No-expansion, Implemented"
15,435,65,0,"Informative-all, No-expansion, Implemented"
16,435,65,0,"Informative-all, No-expansion, Implemented"
17,435,65,0,"Informative-all, No-expansion, Implemented"
18,435,65,0,"Informative-all, No-expansion, Implemented"
19,434,66,0,"Informative-all, No-expansion, Implemented"
20,434,66,0,"Informative-all, No-expansion, Implemented"
21,434,66,0,"Informative-all, No-expansion, Implemented"
22,434,66,0,"Informative-all, No-expansion, Implemented"
23,434,66,0,"Informative-all, No-expansion, Implemented"
24,433,67,0,"Informative-all, No-expansion, Implemented"
25,425,67,8,"Informative-all, No-expansion, Implemented"
26,425,67,8,"Informative-all, No-expansion, Implemented"
27,425,67,8,"Informative-all, No-expansion, Implemented"
28,425,67,8,"Informative-all, No-expansion, Implemented"
29,424,68,8,"Informative-all, No-expansion, Implemented"
30,424,68,8,"Informative-all, No-expansion, Implemented"
31,424,68,8,"Informative-all, No-expansion, Implemented"
32,424,68,8,"Informative-all, No-expansion, Implemented"
33,424,68,8,"Informative-all, No-expansion, Implemented"
34,424,68,8,"Informative-all, No-expansion, Implemented"
35,424,68,8,"Informative-all, No-expansion, Implemented"
36,424,68,8,"Informative-all, No-expansion, Implemented"
37,424,68,8,"Informative-all, No-expansion, Implemented"
38,424,68,8,"Informative-all, No-expansion, Implemented"
39,424,68,8,"Informative-all, No-expansion, Implemented"
40,424,68,8,"Informative-all, No-expansion, Implemented"
41,424,68,8,"Informative-all, No-expansion, Implemented"
42,424,68,8,"Informative-all, No-expansion, Implemented"
43,424,68,8,"Informative-all, No-expansion, Implemented"
44,424,68,8,"Informative-all, No-expansion, Implemented"
45,423,69,8,"Informative-all, No-expansion, Implemented"
46,423,69,8,"Informative-all, No-expansion, Implemented"
47,423,69,8,"Informative-all, No-expansion, Implemented"
48,423,69,8,"Informative-all, No-expansion, Implemented"
49,423,69,8,"Informative-all, No-expansion, Implemented"
50,423,69,8,"Informative-all, No-expansion, Implemented"
51,423,69,8,"Informative-all, No-expansion, Implemented"
52,423,69,8,"Informative-all, No-expansion, Implemented"
53,423,69,8,"Informative-all, No-expansion, Implemented"
54,423,69,8,"Informative-all, No-expansion, Implemented"
55,423,69,8,"Informative-all, No-expansion, Implemented"
56,423,69,8,"Informative-all, No-expansion, Implemented"
57,423,69,8,"Informative-all, No-expansion, Implemented"
58,423,69,8,"Informative-all, No-expansion, Implemented"
59,423,69,8,"Informative-all, No-expansion, Implemented"
60,423,69,8,"Informative-all, No-expansion, Implemented"
61,423,69,8,"Informative-all, No-expansion, Implemented"
62,423,69,8,"Informative-all, No-expansion, Implemented"
63,423,69,8,"Informative-all, No-expansion, Implemented"
64,423,69,8,"Informative-all, No-expansion, Implemented"
65,423,69,8,"Informative-all, No-expansion, Implemented"
66,423,69,8,"Informative-all, No-expansion, Implemented"
67,423,69,8,"Informative-all, No-expansion, Implemented"
68,423,69,8,"Informative-all, No-expansion, Implemented"
69,423,69,8,"Informative-all, No-expansion, Implemented"
70,423,69,8,"Informative-all, No-expansion, Implemented"
71,423,69,8,"Informative-all, No-expansion, Implemented"
72,423,69,8,"Informative-all, No-expansion, Implemented"
73,423,69,8,"Informative-all, No-expansion, Implemented"
74,423,69,8,"Informative-all, No-expansion, Implemented"
75,423,69,8,"Informative-all, No-expansion, Implemented"
76,423,69,8,"Informative-all, No-expansion, Implemented"
77,423,69,8,"Informative-all, No-expansion, Implemented"
78,423,69,8,"Informative-all, No-expansion, Implemented"
79,423,69,8,"Informative-all, No-expansion, Implemented"
80,423,69,8,"Informative-all, No-expansion, Implemented"
81,422,70,8,"Informative-all, No-expansion, Implemented"
82,422,70,8,"Informative-all, No-expansion, Implemented"
83,422,70,8,"Informative-all, No-expansion, Implemented"
84,422,70,8,"Informative-all, No-expansion, Implemented"
85,422,70,8,"Informative-all, No-expansion, Implemented"
86,422,70,8,"Informative-all, No-expansion, Implemented"
87,422,70,8,"Informative-all, No-expansion, Implemented"
88,422,70,8,"Informative-all, No-expansion, Implemented"
89,422,70,8,"Informative-all, No-expansion, Implemented"
90,422,70,8,"Informative-all, No-expansion, Implemented"
91,422,70,8,"Informative-all, No-expansion, Implemented"
92,422,70,8,"Informative-all, No-expansion, Implemented"
93,422,70,8,"Informative-all, No-expansion, Implemented"
94,422,70,8,"Informative-all, No-expansion, Implemented"
95,422,70,8,"Informative-all, No-expansion, Implemented"
96,422,70,8,"Informative-all, No-expansion, Implemented"
97,422,70,8,"Informative-all, No-expansion, Implemented"
98,422,70,8,"Informative-all, No-expansion, Implemented"
99,422,70,8,"Informative-all, No-expansion, Implemented"
100,422,70,8,"Informative-all, No-expansion, Implemented"
101,422,70,8,"Informative-all, No-expansion, Implemented"
102,422,70,8,"Informative-all, No-expansion, Implemented"
103,422,70,8,"Informative-all, No-expansion, Implemented"
104,422,70,8,"Informative-all, No-expansion, Implemented"
105,422,70,8,"Informative-all, No-expansion, Implemented"
106,422,70,8,"Informative-all, No-expansion, Implemented"
107,422,70,8,"Informative-all, No-expansion, Implemented"
108,422,70,8,"Informative-all, No-expansion, Implemented"
1,456,44,0,"No-learning, No-expansion, Not-Implemented"
2,452,48,0,"No-learning, No-expansion, Not-Implemented"
3,447,53,0,"No-learning, No-expansion, Not-Implemented"
4,445,55,0,"No-learning, No-expansion, Not-Implemented"
5,445,55,0,"No-learning, No-expansion, Not-Implemented"
6,444,56,0,"No-learning, No-expansion, Not-Implemented"
7,444,56,0,"No-learning, No-expansion, Not-Implemented"
8,444,56,0,"No-learning, No-expansion, Not-Implemented"
9,444,56,0,"No-learning, No-expansion, Not-Implemented"
10,444,56,0,"No-learning, No-expansion, Not-Implemented"
11,443,57,0,"No-learning, No-expansion, Not-Implemented"
12,443,57,0,"No-learning, No-expansion, Not-Implemented"
13,443,57,0,"No-learning, No-expansion, Not-Implemented"
14,443,57,0,"No-learning, No-expansion, Not-Implemented"
15,443,57,0,"No-learning, No-expansion, Not-Implemented"
16,443,57,0,"No-learning, No-expansion, Not-Implemented"
17,443,57,0,"No-learning, No-expansion, Not-Implemented"
18,443,57,0,"No-learning, No-expansion, Not-Implemented"
19,443,57,0,"No-learning, No-expansion, Not-Implemented"
20,443,57,0,"No-learning, No-expansion, Not-Implemented"
21,443,57,0,"No-learning, No-expansion, Not-Implemented"
22,443,57,0,"No-learning, No-expansion, Not-Implemented"
23,443,57,0,"No-learning, No-expansion, Not-Implemented"
24,443,57,0,"No-learning, No-expansion, Not-Implemented"
25,443,57,0,"No-learning, No-expansion, Not-Implemented"
26,442,58,0,"No-learning, No-expansion, Not-Implemented"
27,442,58,0,"No-learning, No-expansion, Not-Implemented"
28,442,58,0,"No-learning, No-expansion, Not-Implemented"
29,442,58,0,"No-learning, No-expansion, Not-Implemented"
30,442,58,0,"No-learning, No-expansion, Not-Implemented"
31,442,58,0,"No-learning, No-expansion, Not-Implemented"
32,442,58,0,"No-learning, No-expansion, Not-Implemented"
33,442,58,0,"No-learning, No-expansion, Not-Implemented"
34,442,58,0,"No-learning, No-expansion, Not-Implemented"
35,442,58,0,"No-learning, No-expansion, Not-Implemented"
36,442,58,0,"No-learning, No-expansion, Not-Implemented"
37,442,58,0,"No-learning, No-expansion, Not-Implemented"
38,442,58,0,"No-learning, No-expansion, Not-Implemented"
39,442,58,0,"No-learning, No-expansion, Not-Implemented"
40,442,58,0,"No-learning, No-expansion, Not-Implemented"
41,442,58,0,"No-learning, No-expansion, Not-Implemented"
42,442,58,0,"No-learning, No-expansion, Not-Implemented"
43,442,58,0,"No-learning, No-expansion, Not-Implemented"
44,442,58,0,"No-learning, No-expansion, Not-Implemented"
45,442,58,0,"No-learning, No-expansion, Not-Implemented"
46,442,58,0,"No-learning, No-expansion, Not-Implemented"
47,442,58,0,"No-learning, No-expansion, Not-Implemented"
48,442,58,0,"No-learning, No-expansion, Not-Implemented"
49,442,58,0,"No-learning, No-expansion, Not-Implemented"
50,442,58,0,"No-learning, No-expansion, Not-Implemented"
51,440,60,0,"No-learning, No-expansion, Not-Implemented"
52,440,60,0,"No-learning, No-expansion, Not-Implemented"
53,440,60,0,"No-learning, No-expansion, Not-Implemented"
54,440,60,0,"No-learning, No-expansion, Not-Implemented"
55,440,60,0,"No-learning, No-expansion, Not-Implemented"
56,440,60,0,"No-learning, No-expansion, Not-Implemented"
57,440,60,0,"No-learning, No-expansion, Not-Implemented"
58,440,60,0,"No-learning, No-expansion, Not-Implemented"
59,440,60,0,"No-learning, No-expansion, Not-Implemented"
60,440,60,0,"No-learning, No-expansion, Not-Implemented"
61,440,60,0,"No-learning, No-expansion, Not-Implemented"
62,440,60,0,"No-learning, No-expansion, Not-Implemented"
63,440,60,0,"No-learning, No-expansion, Not-Implemented"
64,440,60,0,"No-learning, No-expansion, Not-Implemented"
65,440,60,0,"No-learning, No-expansion, Not-Implemented"
66,440,60,0,"No-learning, No-expansion, Not-Implemented"
67,440,60,0,"No-learning, No-expansion, Not-Implemented"
68,440,60,0,"No-learning, No-expansion, Not-Implemented"
69,440,60,0,"No-learning, No-expansion, Not-Implemented"
70,440,60,0,"No-learning, No-expansion, Not-Implemented"
71,440,60,0,"No-learning, No-expansion, Not-Implemented"
72,440,60,0,"No-learning, No-expansion, Not-Implemented"
73,440,60,0,"No-learning, No-expansion, Not-Implemented"
74,440,60,0,"No-learning, No-expansion, Not-Implemented"
75,440,60,0,"No-learning, No-expansion, Not-Implemented"
76,440,60,0,"No-learning, No-expansion, Not-Implemented"
77,440,60,0,"No-learning, No-expansion, Not-Implemented"
78,440,60,0,"No-learning, No-expansion, Not-Implemented"
79,440,60,0,"No-learning, No-expansion, Not-Implemented"
80,440,60,0,"No-learning, No-expansion, Not-Implemented"
81,440,60,0,"No-learning, No-expansion, Not-Implemented"
82,440,60,0,"No-learning, No-expansion, Not-Implemented"
83,440,60,0,"No-learning, No-expansion, Not-Implemented"
84,440,60,0,"No-learning, No-expansion, Not-Implemented"
85,440,60,0,"No-learning, No-expansion, Not-Implemented"
86,440,60,0,"No-learning, No-expansion, Not-Implemented"
87,440,60,0,"No-learning, No-expansion, Not-Implemented"
88,440,60,0,"No-learning, No-expansion, Not-Implemented"
89,440,60,0,"No-learning, No-expansion, Not-Implemented"
90,440,60,0,"No-learning, No-expansion, Not-Implemented"
91,440,60,0,"No-learning, No-expansion, Not-Implemented"
92,440,60,0,"No-learning, No-expansion, Not-Implemented"
93,440,60,0,"No-learning, No-expansion, Not-Implemented"
94,440,60,0,"No-learning, No-expansion, Not-Implemented"
95,439,61,0,"No-learning, No-expansion, Not-Implemented"
96,439,61,0,"No-learning, No-expansion, Not-Implemented"
97,439,61,0,"No-learning, No-expansion, Not-Implemented"
98,439,61,0,"No-learning, No-expansion, Not-Implemented"
99,439,61,0,"No-learning, No-expansion, Not-Implemented"
100,439,61,0,"No-learning, No-expansion, Not-Implemented"
101,439,61,0,"No-learning, No-expansion, Not-Implemented"
102,439,61,0,"No-learning, No-expansion, Not-Implemented"
103,439,61,0,"No-learning, No-expansion, Not-Implemented"
104,439,61,0,"No-learning, No-expansion, Not-Implemented"
105,439,61,0,"No-learning, No-expansion, Not-Implemented"
106,439,61,0,"No-learning, No-expansion, Not-Implemented"
107,439,61,0,"No-learning, No-expansion, Not-Implemented"
108,439,61,0,"No-learning, No-expansion, Not-Implemented"
1,464,36,0,"No-learning, No-expansion, Not-Implemented"
2,461,39,0,"No-learning, No-expansion, Not-Implemented"
3,457,43,0,"No-learning, No-expansion, Not-Implemented"
4,456,44,0,"No-learning, No-expansion, Not-Implemented"
5,454,46,0,"No-learning, No-expansion, Not-Implemented"
6,454,46,0,"No-learning, No-expansion, Not-Implemented"
7,453,47,0,"No-learning, No-expansion, Not-Implemented"
8,453,47,0,"No-learning, No-expansion, Not-Implemented"
9,453,47,0,"No-learning, No-expansion, Not-Implemented"
10,453,47,0,"No-learning, No-expansion, Not-Implemented"
11,452,48,0,"No-learning, No-expansion, Not-Implemented"
12,452,48,0,"No-learning, No-expansion, Not-Implemented"
13,451,49,0,"No-learning, No-expansion, Not-Implemented"
14,451,49,0,"No-learning, No-expansion, Not-Implemented"
15,451,49,0,"No-learning, No-expansion, Not-Implemented"
16,451,49,0,"No-learning, No-expansion, Not-Implemented"
17,450,50,0,"No-learning, No-expansion, Not-Implemented"
18,449,51,0,"No-learning, No-expansion, Not-Implemented"
19,449,51,0,"No-learning, No-expansion, Not-Implemented"
20,448,52,0,"No-learning, No-expansion, Not-Implemented"
21,448,52,0,"No-learning, No-expansion, Not-Implemented"
22,448,52,0,"No-learning, No-expansion, Not-Implemented"
23,446,54,0,"No-learning, No-expansion, Not-Implemented"
24,446,54,0,"No-learning, No-expansion, Not-Implemented"
25,446,54,0,"No-learning, No-expansion, Not-Implemented"
26,445,55,0,"No-learning, No-expansion, Not-Implemented"
27,445,55,0,"No-learning, No-expansion, Not-Implemented"
28,445,55,0,"No-learning, No-expansion, Not-Implemented"
29,445,55,0,"No-learning, No-expansion, Not-Implemented"
30,445,55,0,"No-learning, No-expansion, Not-Implemented"
31,445,55,0,"No-learning, No-expansion, Not-Implemented"
32,445,55,0,"No-learning, No-expansion, Not-Implemented"
33,445,55,0,"No-learning, No-expansion, Not-Implemented"
34,445,55,0,"No-learning, No-expansion, Not-Implemented"
35,445,55,0,"No-learning, No-expansion, Not-Implemented"
36,445,55,0,"No-learning, No-expansion, Not-Implemented"
37,444,56,0,"No-learning, No-expansion, Not-Implemented"
38,443,57,0,"No-learning, No-expansion, Not-Implemented"
39,443,57,0,"No-learning, No-expansion, Not-Implemented"
40,443,57,0,"No-learning, No-expansion, Not-Implemented"
41,443,57,0,"No-learning, No-expansion, Not-Implemented"
42,443,57,0,"No-learning, No-expansion, Not-Implemented"
43,443,57,0,"No-learning, No-expansion, Not-Implemented"
44,443,57,0,"No-learning, No-expansion, Not-Implemented"
45,443,57,0,"No-learning, No-expansion, Not-Implemented"
46,443,57,0,"No-learning, No-expansion, Not-Implemented"
47,443,57,0,"No-learning, No-expansion, Not-Implemented"
48,443,57,0,"No-learning, No-expansion, Not-Implemented"
49,443,57,0,"No-learning, No-expansion, Not-Implemented"
50,443,57,0,"No-learning, No-expansion, Not-Implemented"
51,443,57,0,"No-learning, No-expansion, Not-Implemented"
52,443,57,0,"No-learning, No-expansion, Not-Implemented"
53,443,57,0,"No-learning, No-expansion, Not-Implemented"
54,442,58,0,"No-learning, No-expansion, Not-Implemented"
55,442,58,0,"No-learning, No-expansion, Not-Implemented"
56,442,58,0,"No-learning, No-expansion, Not-Implemented"
57,442,58,0,"No-learning, No-expansion, Not-Implemented"
58,442,58,0,"No-learning, No-expansion, Not-Implemented"
59,442,58,0,"No-learning, No-expansion, Not-Implemented"
60,442,58,0,"No-learning, No-expansion, Not-Implemented"
61,442,58,0,"No-learning, No-expansion, Not-Implemented"
62,442,58,0,"No-learning, No-expansion, Not-Implemented"
63,442,58,0,"No-learning, No-expansion, Not-Implemented"
64,442,58,0,"No-learning, No-expansion, Not-Implemented"
65,442,58,0,"No-learning, No-expansion, Not-Implemented"
66,442,58,0,"No-learning, No-expansion, Not-Implemented"
67,442,58,0,"No-learning, No-expansion, Not-Implemented"
68,442,58,0,"No-learning, No-expansion, Not-Implemented"
69,442,58,0,"No-learning, No-expansion, Not-Implemented"
70,441,59,0,"No-learning, No-expansion, Not-Implemented"
71,441,59,0,"No-learning, No-expansion, Not-Implemented"
72,441,59,0,"No-learning, No-expansion, Not-Implemented"
73,441,59,0,"No-learning, No-expansion, Not-Implemented"
74,441,59,0,"No-learning, No-expansion, Not-Implemented"
75,441,59,0,"No-learning, No-expansion, Not-Implemented"
76,441,59,0,"No-learning, No-expansion, Not-Implemented"
77,441,59,0,"No-learning, No-expansion, Not-Implemented"
78,441,59,0,"No-learning, No-expansion, Not-Implemented"
79,441,59,0,"No-learning, No-expansion, Not-Implemented"
80,441,59,0,"No-learning, No-expansion, Not-Implemented"
81,441,59,0,"No-learning, No-expansion, Not-Implemented"
82,441,59,0,"No-learning, No-expansion, Not-Implemented"
83,441,59,0,"No-learning, No-expansion, Not-Implemented"
84,441,59,0,"No-learning, No-expansion, Not-Implemented"
85,441,59,0,"No-learning, No-expansion, Not-Implemented"
86,441,59,0,"No-learning, No-expansion, Not-Implemented"
87,441,59,0,"No-learning, No-expansion, Not-Implemented"
88,441,59,0,"No-learning, No-expansion, Not-Implemented"
89,441,59,0,"No-learning, No-expansion, Not-Implemented"
90,441,59,0,"No-learning, No-expansion, Not-Implemented"
91,441,59,0,"No-learning, No-expansion, Not-Implemented"
92,441,59,0,"No-learning, No-expansion, Not-Implemented"
93,441,59,0,"No-learning, No-expansion, Not-Implemented"
94,441,59,0,"No-learning, No-expansion, Not-Implemented"
95,441,59,0,"No-learning, No-expansion, Not-Implemented"
96,441,59,0,"No-learning, No-expansion, Not-Implemented"
97,441,59,0,"No-learning, No-expansion, Not-Implemented"
98,441,59,0,"No-learning, No-expansion, Not-Implemented"
99,441,59,0,"No-learning, No-expansion, Not-Implemented"
100,441,59,0,"No-learning, No-expansion, Not-Implemented"
101,441,59,0,"No-learning, No-expansion, Not-Implemented"
102,441,59,0,"No-learning, No-expansion, Not-Implemented"
103,440,60,0,"No-learning, No-expansion, Not-Implemented"
104,440,60,0,"No-learning, No-expansion, Not-Implemented"
105,440,60,0,"No-learning, No-expansion, Not-Implemented"
106,440,60,0,"No-learning, No-expansion, Not-Implemented"
107,440,60,0,"No-learning, No-expansion, Not-Implemented"
108,440,60,0,"No-learning, No-expansion, Not-Implemented"
1,459,41,0,"No-learning, No-expansion, Not-Implemented"
2,457,43,0,"No-learning, No-expansion, Not-Implemented"
3,455,45,0,"No-learning, No-expansion, Not-Implemented"
4,453,47,0,"No-learning, No-expansion, Not-Implemented"
5,453,47,0,"No-learning, No-expansion, Not-Implemented"
6,452,48,0,"No-learning, No-expansion, Not-Implemented"
7,451,49,0,"No-learning, No-expansion, Not-Implemented"
8,451,49,0,"No-learning, No-expansion, Not-Implemented"
9,449,51,0,"No-learning, No-expansion, Not-Implemented"
10,449,51,0,"No-learning, No-expansion, Not-Implemented"
11,449,51,0,"No-learning, No-expansion, Not-Implemented"
12,449,51,0,"No-learning, No-expansion, Not-Implemented"
13,448,52,0,"No-learning, No-expansion, Not-Implemented"
14,448,52,0,"No-learning, No-expansion, Not-Implemented"
15,448,52,0,"No-learning, No-expansion, Not-Implemented"
16,447,53,0,"No-learning, No-expansion, Not-Implemented"
17,447,53,0,"No-learning, No-expansion, Not-Implemented"
18,447,53,0,"No-learning, No-expansion, Not-Implemented"
19,447,53,0,"No-learning, No-expansion, Not-Implemented"
20,447,53,0,"No-learning, No-expansion, Not-Implemented"
21,446,54,0,"No-learning, No-expansion, Not-Implemented"
22,445,55,0,"No-learning, No-expansion, Not-Implemented"
23,445,55,0,"No-learning, No-expansion, Not-Implemented"
24,445,55,0,"No-learning, No-expansion, Not-Implemented"
25,445,55,0,"No-learning, No-expansion, Not-Implemented"
26,445,55,0,"No-learning, No-expansion, Not-Implemented"
27,445,55,0,"No-learning, No-expansion, Not-Implemented"
28,445,55,0,"No-learning, No-expansion, Not-Implemented"
29,445,55,0,"No-learning, No-expansion, Not-Implemented"
30,444,56,0,"No-learning, No-expansion, Not-Implemented"
31,444,56,0,"No-learning, No-expansion, Not-Implemented"
32,444,56,0,"No-learning, No-expansion, Not-Implemented"
33,444,56,0,"No-learning, No-expansion, Not-Implemented"
34,444,56,0,"No-learning, No-expansion, Not-Implemented"
35,444,56,0,"No-learning, No-expansion, Not-Implemented"
36,444,56,0,"No-learning, No-expansion, Not-Implemented"
37,444,56,0,"No-learning, No-expansion, Not-Implemented"
38,444,56,0,"No-learning, No-expansion, Not-Implemented"
39,444,56,0,"No-learning, No-expansion, Not-Implemented"
40,444,56,0,"No-learning, No-expansion, Not-Implemented"
41,443,57,0,"No-learning, No-expansion, Not-Implemented"
42,443,57,0,"No-learning, No-expansion, Not-Implemented"
43,443,57,0,"No-learning, No-expansion, Not-Implemented"
44,443,57,0,"No-learning, No-expansion, Not-Implemented"
45,443,57,0,"No-learning, No-expansion, Not-Implemented"
46,443,57,0,"No-learning, No-expansion, Not-Implemented"
47,443,57,0,"No-learning, No-expansion, Not-Implemented"
48,443,57,0,"No-learning, No-expansion, Not-Implemented"
49,442,58,0,"No-learning, No-expansion, Not-Implemented"
50,442,58,0,"No-learning, No-expansion, Not-Implemented"
51,441,59,0,"No-learning, No-expansion, Not-Implemented"
52,441,59,0,"No-learning, No-expansion, Not-Implemented"
53,441,59,0,"No-learning, No-expansion, Not-Implemented"
54,441,59,0,"No-learning, No-expansion, Not-Implemented"
55,441,59,0,"No-learning, No-expansion, Not-Implemented"
56,441,59,0,"No-learning, No-expansion, Not-Implemented"
57,441,59,0,"No-learning, No-expansion, Not-Implemented"
58,441,59,0,"No-learning, No-expansion, Not-Implemented"
59,441,59,0,"No-learning, No-expansion, Not-Implemented"
60,441,59,0,"No-learning, No-expansion, Not-Implemented"
61,440,60,0,"No-learning, No-expansion, Not-Implemented"
62,440,60,0,"No-learning, No-expansion, Not-Implemented"
63,440,60,0,"No-learning, No-expansion, Not-Implemented"
64,440,60,0,"No-learning, No-expansion, Not-Implemented"
65,440,60,0,"No-learning, No-expansion, Not-Implemented"
66,440,60,0,"No-learning, No-expansion, Not-Implemented"
67,440,60,0,"No-learning, No-expansion, Not-Implemented"
68,440,60,0,"No-learning, No-expansion, Not-Implemented"
69,440,60,0,"No-learning, No-expansion, Not-Implemented"
70,440,60,0,"No-learning, No-expansion, Not-Implemented"
71,439,61,0,"No-learning, No-expansion, Not-Implemented"
72,439,61,0,"No-learning, No-expansion, Not-Implemented"
73,439,61,0,"No-learning, No-expansion, Not-Implemented"
74,439,61,0,"No-learning, No-expansion, Not-Implemented"
75,439,61,0,"No-learning, No-expansion, Not-Implemented"
76,439,61,0,"No-learning, No-expansion, Not-Implemented"
77,439,61,0,"No-learning, No-expansion, Not-Implemented"
78,439,61,0,"No-learning, No-expansion, Not-Implemented"
79,439,61,0,"No-learning, No-expansion, Not-Implemented"
80,439,61,0,"No-learning, No-expansion, Not-Implemented"
81,439,61,0,"No-learning, No-expansion, Not-Implemented"
82,439,61,0,"No-learning, No-expansion, Not-Implemented"
83,439,61,0,"No-learning, No-expansion, Not-Implemented"
84,439,61,0,"No-learning, No-expansion, Not-Implemented"
85,439,61,0,"No-learning, No-expansion, Not-Implemented"
86,439,61,0,"No-learning, No-expansion, Not-Implemented"
87,439,61,0,"No-learning, No-expansion, Not-Implemented"
88,439,61,0,"No-learning, No-expansion, Not-Implemented"
89,439,61,0,"No-learning, No-expansion, Not-Implemented"
90,439,61,0,"No-learning, No-expansion, Not-Implemented"
91,439,61,0,"No-learning, No-expansion, Not-Implemented"
92,439,61,0,"No-learning, No-expansion, Not-Implemented"
93,439,61,0,"No-learning, No-expansion, Not-Implemented"
94,439,61,0,"No-learning, No-expansion, Not-Implemented"
95,439,61,0,"No-learning, No-expansion, Not-Implemented"
96,438,62,0,"No-learning, No-expansion, Not-Implemented"
97,438,62,0,"No-learning, No-expansion, Not-Implemented"
98,438,62,0,"No-learning, No-expansion, Not-Implemented"
99,438,62,0,"No-learning, No-expansion, Not-Implemented"
100,437,63,0,"No-learning, No-expansion, Not-Implemented"
101,437,63,0,"No-learning, No-expansion, Not-Implemented"
102,437,63,0,"No-learning, No-expansion, Not-Implemented"
103,437,63,0,"No-learning, No-expansion, Not-Implemented"
104,437,63,0,"No-learning, No-expansion, Not-Implemented"
105,437,63,0,"No-learning, No-expansion, Not-Implemented"
106,437,63,0,"No-learning, No-expansion, Not-Implemented"
107,437,63,0,"No-learning, No-expansion, Not-Implemented"
108,437,63,0,"No-learning, No-expansion, Not-Implemented"
1,468,32,0,"No-learning, Gradual, Not-Implemented"
2,468,32,0,"No-learning, Gradual, Not-Implemented"
3,468,32,0,"No-learning, Gradual, Not-Implemented"
4,467,33,0,"No-learning, Gradual, Not-Implemented"
5,464,36,0,"No-learning, Gradual, Not-Implemented"
6,464,36,0,"No-learning, Gradual, Not-Implemented"
7,464,36,0,"No-learning, Gradual, Not-Implemented"
8,463,37,0,"No-learning, Gradual, Not-Implemented"
9,462,38,0,"No-learning, Gradual, Not-Implemented"
10,462,38,0,"No-learning, Gradual, Not-Implemented"
11,460,40,0,"No-learning, Gradual, Not-Implemented"
12,460,40,0,"No-learning, Gradual, Not-Implemented"
13,459,41,0,"No-learning, Gradual, Not-Implemented"
